pt_code,brand,model,page,table_id,current_family,current_family_key,audit_issue_type,final_verdict,correct_family,correct_family_key,primary_context_action,alternate_contexts_to_keep,confidence,layout_evidence,reason,safe_to_apply
99331573,FAR,"DEFANGATORE-DISAERATORE 1""",89,PDF_P0089_900B83EB10,COMBIFAR - DEFANGATORE-DISAERATORE PER IMPIANTI TERMICI,FAR_COMBIFAR_DEFANGATORE_DISAERATORE_PER_IMPIANTI_TERMICI,CONFLICTING_CONTEXTS,AMBIGUOUS,COMBIFAR - DEFANGATORE-DISAERATORE PER IMPIANTI TERMICI,FAR_COMBIFAR_DEFANGATORE_DISAERATORE_PER_IMPIANTI_TERMICI,no_change,[],0.55,"PT bbox=[382.68, 742.893, 417.187, 753.376] pagina=89; modello non localizzato sulla stessa riga; titolo 'COMBIFAR - Defangatore-Disaeratore per impianti termici' bbox=[379.92, 716.432, 553.586, 725.268]; gap verticale=22.9, orizzontale=66.8",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99331818,FAR,VALV RAME SQ 3/8 1055,285,PDF_P0285_EF9D9F1A96,VALVOLA AD ANGOLO ART. 1055,FAR_VALVOLA_AD_ANGOLO_ART_1055,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VALVOLA AD ANGOLO ART. 1055,FAR_VALVOLA_AD_ANGOLO_ART_1055,no_change,[],0.55,"PT bbox=[99.355, 85.894, 133.863, 96.378] pagina=285; modello non localizzato sulla stessa riga; titolo 'Valvola ad angolo art. 1055' bbox=[96.6, 68.433, 183.547, 77.268]; gap verticale=13.9, orizzontale=23.5",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99331825,FAR,VALV RAME SQ 1/2 1055,285,PDF_P0285_EF9D9F1A96,VALVOLA AD ANGOLO ART. 1055,FAR_VALVOLA_AD_ANGOLO_ART_1055,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VALVOLA AD ANGOLO ART. 1055,FAR_VALVOLA_AD_ANGOLO_ART_1055,no_change,[],0.55,"PT bbox=[99.36, 94.893, 133.867, 105.376] pagina=285; modello non localizzato sulla stessa riga; titolo 'Valvola ad angolo art. 1055' bbox=[96.6, 68.433, 183.547, 77.268]; gap verticale=22.9, orizzontale=23.5",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99331832,FAR,VALV RAME DR 3/8 1255,285,PDF_P0285_CE5FE4BF57,VALVOLA DIRITTA ART. 1255,FAR_VALVOLA_DIRITTA_ART_1255,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VALVOLA DIRITTA ART. 1255,FAR_VALVOLA_DIRITTA_ART_1255,no_change,[],0.55,"PT bbox=[99.36, 220.893, 133.867, 231.376] pagina=285; modello non localizzato sulla stessa riga; titolo 'Valvola diritta art. 1255' bbox=[96.6, 203.433, 173.5, 212.268]; gap verticale=13.9, orizzontale=18.4",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99331849,FAR,VALV RAME DR 1/2 1255,285,PDF_P0285_CE5FE4BF57,VALVOLA DIRITTA ART. 1255,FAR_VALVOLA_DIRITTA_ART_1255,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VALVOLA DIRITTA ART. 1255,FAR_VALVOLA_DIRITTA_ART_1255,no_change,[],0.55,"PT bbox=[99.358, 229.894, 133.865, 240.378] pagina=285; modello non localizzato sulla stessa riga; titolo 'Valvola diritta art. 1255' bbox=[96.6, 203.433, 173.5, 212.268]; gap verticale=22.9, orizzontale=18.4",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99334345,WIGAM,KIT UNIVERSALE VUOTO CADDY 100 COMPLETO,1494,PDF_P1494_39F545FC9E,KIT UNIVERSALE PER VUOTO E CARICA CON GRUPPO MANOMETRICO E BILANCIA 100 KG CADDY 100,WIGAM_KIT_UNIVERSALE_PER_VUOTO_E_CARICA_CON_GRUPPO_MANOMETRICO_E_BILANCIA_100_KG_CADDY_100,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,KIT UNIVERSALE PER VUOTO E CARICA CON GRUPPO MANOMETRICO E BILANCIA 100 KG CADDY 100,WIGAM_KIT_UNIVERSALE_PER_VUOTO_E_CARICA_CON_GRUPPO_MANOMETRICO_E_BILANCIA_100_KG_CADDY_100,no_change,[],0.55,"PT bbox=[99.356, 427.774, 133.517, 438.258] pagina=1494; modello non localizzato sulla stessa riga",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99334376,WIGAM,POMPA VUOTO BIST RS3DE/V 46 LT C/VAC+EV,1491,PDF_P1491_9E4A5A5B59,POMPA PER VUOTO BISTADIO CON VACUOMETRO E VALVOLA DI INTERCETTAZIONE RS3DE/V,WIGAM_POMPA_PER_VUOTO_BISTADIO_CON_VACUOMETRO_E_VALVOLA_DI_INTERCETTAZIONE_RS3DE_V,GENERIC_PARENT_FAMILY,AMBIGUOUS,POMPA PER VUOTO BISTADIO CON VACUOMETRO E VALVOLA DI INTERCETTAZIONE RS3DE/V,WIGAM_POMPA_PER_VUOTO_BISTADIO_CON_VACUOMETRO_E_VALVOLA_DI_INTERCETTAZIONE_RS3DE_V,no_change,[],0.55,"PT bbox=[99.364, 310.774, 133.524, 321.258] pagina=1491; modello non localizzato sulla stessa riga",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99334383,WIGAM,POMPA VUOTO BIST RS9DE/V 180 LT C/VAC+EV,1491,PDF_P1491_D2743771A2,POMPA PER VUOTO BISTADIO CON VACUOMETRO E VALVOLA DI INTERCETTAZIONE RS9DE/V,WIGAM_POMPA_PER_VUOTO_BISTADIO_CON_VACUOMETRO_E_VALVOLA_DI_INTERCETTAZIONE_RS9DE_V,GENERIC_PARENT_FAMILY,AMBIGUOUS,POMPA PER VUOTO BISTADIO CON VACUOMETRO E VALVOLA DI INTERCETTAZIONE RS9DE/V,WIGAM_POMPA_PER_VUOTO_BISTADIO_CON_VACUOMETRO_E_VALVOLA_DI_INTERCETTAZIONE_RS9DE_V,no_change,[],0.55,"PT bbox=[99.364, 382.774, 133.524, 393.258] pagina=1491; modello '180' bbox=[167.16, 383.915, 177.368, 392.269]",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99334666,WIGAM,RIDUZIONE R22-R410 1/4F X 5/16M,1493,PDF_P1493_B9A42E8F60,RACCORDO GIREVOLE,WIGAM_RACCORDO_GIREVOLE,LAYOUT_REVIEW_REQUIRED,CORRECT,RACCORDO GIREVOLE,WIGAM_RACCORDO_GIREVOLE,keep_primary,[],0.99,"PT bbox=[382.68, 571.772, 416.841, 582.256] pagina=1493; modello '516M' bbox=[431.28, 572.915, 480.191, 581.269]; titolo 'Raccordo girevole' bbox=[379.92, 545.312, 438.029, 554.148]; gap verticale=22.9, orizzontale=9.2","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99334703,WIGAM,BILANCIA ELETTRONICA 100KG PRATIKA,1492,PDF_P1492_132B4C73E1,BILANCIA ELETTRONICA PRATIKA 100,WIGAM_BILANCIA_ELETTRONICA_PRATIKA_100,GENERIC_PARENT_FAMILY,AMBIGUOUS,BILANCIA ELETTRONICA PRATIKA 100,WIGAM_BILANCIA_ELETTRONICA_PRATIKA_100,no_change,[],0.55,"PT bbox=[99.364, 571.774, 133.524, 582.258] pagina=1492; modello non localizzato sulla stessa riga; titolo 'Bilancia elettronica PRATIKA 100' bbox=[96.6, 554.312, 197.775, 563.148]; gap verticale=13.9, orizzontale=30.7",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99334826,WIGAM,SET 6 CHIAVI DINAMOM 17-22-24-26-27-29,1491,PDF_P1491_5BB7236BE9,SET DI 6 CHIAVI DINAMOMETRICHE,WIGAM_SET_DI_6_CHIAVI_DINAMOMETRICHE,GENERIC_PARENT_FAMILY,KEEP_PARENT,SET DI 6 CHIAVI DINAMOMETRICHE,WIGAM_SET_DI_6_CHIAVI_DINAMOMETRICHE,keep_parent,[],0.99,"PT bbox=[382.68, 157.773, 416.841, 168.256] pagina=1491; modello '172224262729' bbox=[430.2, 158.915, 481.222, 167.269]; titolo 'Set di 6 chiavi dinamometriche' bbox=[379.929, 140.313, 472.891, 149.148]; gap verticale=13.9, orizzontale=26.6",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99336899,GLOBAL WATER,VASO POLIFUNZIONALE LT 4,953,PDF_P0953_3F29DE9EF0,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,no_change,[],0.55,"PT bbox=[99.36, 355.773, 133.521, 366.256] pagina=953; modello non localizzato sulla stessa riga; titolo 'Vaso di espansione' bbox=[96.6, 320.312, 155.899, 329.148]; gap verticale=31.9, orizzontale=9.8",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99336905,GLOBAL WATER,VASO POLIFUNZIONALE LT 8,953,PDF_P0953_3F29DE9EF0,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,no_change,[],0.55,"PT bbox=[99.36, 364.773, 133.521, 375.256] pagina=953; modello non localizzato sulla stessa riga; titolo 'Vaso di espansione' bbox=[96.6, 320.312, 155.899, 329.148]; gap verticale=40.9, orizzontale=9.8",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99336912,GLOBAL WATER,VASO POLIFUNZIONALE LT 12,953,PDF_P0953_3F29DE9EF0,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,no_change,[],0.55,"PT bbox=[99.36, 373.773, 133.521, 384.256] pagina=953; modello non localizzato sulla stessa riga; titolo 'Vaso di espansione' bbox=[96.6, 320.312, 155.899, 329.148]; gap verticale=49.9, orizzontale=9.8",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99336929,GLOBAL WATER,VASO POLIFUNZIONALE LT 18,953,PDF_P0953_3F29DE9EF0,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,no_change,[],0.55,"PT bbox=[99.36, 382.773, 133.521, 393.256] pagina=953; modello non localizzato sulla stessa riga; titolo 'Vaso di espansione' bbox=[96.6, 320.312, 155.899, 329.148]; gap verticale=58.9, orizzontale=9.8",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99336936,GLOBAL WATER,VASO POLIFUNZIONALE LT 35,953,PDF_P0953_3F29DE9EF0,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,no_change,[],0.55,"PT bbox=[99.36, 400.773, 133.521, 411.256] pagina=953; modello non localizzato sulla stessa riga; titolo 'Vaso di espansione' bbox=[96.6, 320.312, 155.899, 329.148]; gap verticale=76.9, orizzontale=9.8",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99336943,GLOBAL WATER,VASO POLIFUNZIONALE LT 60,953,PDF_P0953_E6339FD1B7,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,no_change,[],0.55,"PT bbox=[382.68, 346.773, 416.841, 357.256] pagina=953; modello non localizzato sulla stessa riga; titolo 'Vaso di espansione' bbox=[379.916, 320.312, 439.215, 329.148]; gap verticale=22.9, orizzontale=9.8",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99336950,GLOBAL WATER,VASO POLIFUNZIONALE LT 80,953,PDF_P0953_E6339FD1B7,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,no_change,[],0.55,"PT bbox=[382.68, 355.773, 416.841, 366.256] pagina=953; modello non localizzato sulla stessa riga; titolo 'Vaso di espansione' bbox=[379.916, 320.312, 439.215, 329.148]; gap verticale=31.9, orizzontale=9.8",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99336967,GLOBAL WATER,VASO POLIFUNZIONALE LT 100,953,PDF_P0953_E6339FD1B7,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,KEEP_PARENT,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,keep_parent,[],0.99,"PT bbox=[382.68, 364.773, 416.841, 375.256] pagina=953; modello '100' bbox=[444.96, 365.915, 466.184, 374.269]; titolo 'Vaso di espansione' bbox=[379.916, 320.312, 439.215, 329.148]; gap verticale=40.9, orizzontale=9.8",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99336974,GLOBAL WATER,VASO POLIFUNZIONALE LT 150,953,PDF_P0953_E6339FD1B7,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,KEEP_PARENT,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,keep_parent,[],0.99,"PT bbox=[382.68, 373.773, 416.841, 384.256] pagina=953; modello '150' bbox=[444.96, 374.915, 466.184, 383.269]; titolo 'Vaso di espansione' bbox=[379.916, 320.312, 439.215, 329.148]; gap verticale=49.9, orizzontale=9.8",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99336981,GLOBAL WATER,VASO POLIFUNZIONALE LT 200,953,PDF_P0953_E6339FD1B7,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,KEEP_PARENT,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,keep_parent,[],0.99,"PT bbox=[382.68, 382.773, 416.841, 393.256] pagina=953; modello '200' bbox=[440.76, 383.915, 470.491, 392.269]; titolo 'Vaso di espansione' bbox=[379.916, 320.312, 439.215, 329.148]; gap verticale=58.9, orizzontale=9.8",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99336998,GLOBAL WATER,VASO POLIFUNZIONALE LT 240,953,PDF_P0953_E6339FD1B7,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,KEEP_PARENT,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,keep_parent,[],0.99,"PT bbox=[382.68, 391.773, 416.841, 402.256] pagina=953; modello '240' bbox=[440.76, 392.915, 470.491, 401.269]; titolo 'Vaso di espansione' bbox=[379.916, 320.312, 439.215, 329.148]; gap verticale=67.9, orizzontale=9.8",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99337001,GLOBAL WATER,VASO POLIFUNZIONALE LT 310,953,PDF_P0953_E6339FD1B7,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,KEEP_PARENT,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,keep_parent,[],0.99,"PT bbox=[382.68, 400.773, 416.841, 411.256] pagina=953; modello '310' bbox=[440.76, 401.915, 470.491, 410.269]; titolo 'Vaso di espansione' bbox=[379.916, 320.312, 439.215, 329.148]; gap verticale=76.9, orizzontale=9.8",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99337018,GLOBAL WATER,VASO POLIFUNZIONALE LT 450,953,PDF_P0953_E6339FD1B7,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,LAYOUT_REVIEW_REQUIRED,KEEP_PARENT,VASO DI ESPANSIONE,GLOBAL_WATER_VASO_DI_ESPANSIONE,keep_parent,[],0.99,"PT bbox=[382.683, 409.773, 416.844, 420.257] pagina=953; modello '450' bbox=[440.76, 410.915, 470.491, 419.269]; titolo 'Vaso di espansione' bbox=[379.916, 320.312, 439.215, 329.148]; gap verticale=85.9, orizzontale=9.8",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99338268,GEBERIT,241.759.00.1,1233,PDF_P1233_601A5E64D8,RICAMBI PER COMANDO ESTERNO PNEUMATICO (2004-2016),GEBERIT_RICAMBI_PER_COMANDO_ESTERNO_PNEUMATICO_2004_2016,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,RICAMBI PER COMANDO ESTERNO PNEUMATICO (2004-2016),GEBERIT_RICAMBI_PER_COMANDO_ESTERNO_PNEUMATICO_2004_2016,no_change,[],0.55,"PT bbox=[508.68, 679.773, 542.841, 690.256] pagina=1233; modello '241759001' bbox=[466.32, 680.817, 502.048, 689.581]",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99339616,RB,MANIGLIA X CALIBRATORE/SBAVATORE,843,PDF_P0843_4BE000A641,MANIGLIA PER CALIBRATORE/SBAVATORE,RB_MANIGLIA_PER_CALIBRATORE_SBAVATORE,CONFLICTING_CONTEXTS,AMBIGUOUS,MANIGLIA PER CALIBRATORE/SBAVATORE,RB_MANIGLIA_PER_CALIBRATORE_SBAVATORE,no_change,[],0.55,"PT bbox=[382.68, 508.772, 416.841, 519.256] pagina=843; modello non localizzato sulla stessa riga; titolo 'Maniglia per calibratore/sbavatore' bbox=[379.924, 490.469, 494.339, 499.304]; gap verticale=14.7, orizzontale=37.4",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99339890,TELCOM,200,935,PDF_P0935_393E7A476F,SERBATOIO CILINDRICO VERTICALE PN PER USO ALIMENTARE,TELCOM_SERBATOIO_CILINDRICO_VERTICALE_PN_PER_USO_ALIMENTARE,CONFLICTING_CONTEXTS,CORRECT,SERBATOIO CILINDRICO VERTICALE PN PER USO ALIMENTARE,TELCOM_SERBATOIO_CILINDRICO_VERTICALE_PN_PER_USO_ALIMENTARE,keep_primary,[],0.99,"PT bbox=[99.358, 760.774, 133.519, 771.258] pagina=935; modello '200' bbox=[167.16, 761.915, 177.368, 770.269]; titolo 'Serbatoio cilindrico verticale PN per uso alimentare' bbox=[25.68, 689.312, 189.937, 698.148]; gap verticale=67.9, orizzontale=8.6","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99339968,REHAU,MANICOTTO AUTOBLOCCANTE 17,388,PDF_P0388_6FB151374B,MANICOTTO AUTOBLOCCANTE,REHAU_MANICOTTO_AUTOBLOCCANTE,GENERIC_PARENT_FAMILY,KEEP_PARENT,MANICOTTO AUTOBLOCCANTE,REHAU_MANICOTTO_AUTOBLOCCANTE,keep_parent,[],0.99,"PT bbox=[382.683, 553.894, 417.19, 564.378] pagina=388; modello 'AUTOBLOCCANTE' bbox=[379.92, 563.432, 511.637, 572.268]; titolo 'Manicotto autobloccante' bbox=[379.92, 536.432, 461.292, 545.268]; gap verticale=13.9, orizzontale=20.7",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99339982,TELCOM,ECO DEO,939,PDF_P0939_29E06D7F1C,DEOLIATORE ECO DEO,TELCOM_DEOLIATORE_ECO_DEO,LAYOUT_REVIEW_REQUIRED,CORRECT,DEOLIATORE ECO DEO,TELCOM_DEOLIATORE_ECO_DEO,keep_primary,[],0.99,"PT bbox=[99.363, 679.773, 133.524, 690.257] pagina=939; modello 'ECODEO' bbox=[147.72, 680.915, 196.698, 689.269]; titolo 'Deoliatore ECO DEO' bbox=[25.68, 509.312, 84.877, 518.148]; gap verticale=166.9, orizzontale=61.2","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99340476,WIGAM,UNITA' RECUP/RICICLO EASYREC-1R,1491,PDF_P1491_222E60D122,UNITÀ DI RECUPERO E RICICLO EASYREC-1R,WIGAM_UNITA_DI_RECUPERO_E_RICICLO_EASYREC_1R,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,UNITÀ DI RECUPERO E RICICLO EASYREC-1R,WIGAM_UNITA_DI_RECUPERO_E_RICICLO_EASYREC_1R,no_change,[],0.55,"PT bbox=[99.356, 175.774, 133.517, 186.258] pagina=1491; modello non localizzato sulla stessa riga",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99340728,PINTOSSI,VALV IMPIANTO MONOTUBO 1/2 DX,283,PDF_P0283_1BBE4A45C4,VALVOLA PER IMPIANTI MONOTUBO,PINTOSSI_VALVOLA_PER_IMPIANTI_MONOTUBO,GENERIC_PARENT_FAMILY,AMBIGUOUS,VALVOLA PER IMPIANTI MONOTUBO,PINTOSSI_VALVOLA_PER_IMPIANTI_MONOTUBO,no_change,[],0.55,"PT bbox=[99.355, 481.894, 133.863, 492.378] pagina=283; modello non localizzato sulla stessa riga; titolo 'Valvola per impianti monotubo' bbox=[96.6, 464.433, 194.658, 473.268]; gap verticale=13.9, orizzontale=29.0",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99340735,PINTOSSI,VALV IMPIANTO MONOTUBO 3/4 DX,283,PDF_P0283_1BBE4A45C4,VALVOLA PER IMPIANTI MONOTUBO,PINTOSSI_VALVOLA_PER_IMPIANTI_MONOTUBO,GENERIC_PARENT_FAMILY,KEEP_PARENT,VALVOLA PER IMPIANTI MONOTUBO,PINTOSSI_VALVOLA_PER_IMPIANTI_MONOTUBO,keep_parent,[],0.99,"PT bbox=[99.36, 490.892, 133.867, 501.376] pagina=283; modello 'MONOTUBO' bbox=[96.6, 509.432, 207.986, 518.268]; titolo 'Valvola per impianti monotubo' bbox=[96.6, 464.433, 194.658, 473.268]; gap verticale=22.9, orizzontale=29.0",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99341060,RB,"VALV POST-CONT DR P/PRES+SERR 1""",445,PDF_P0445_8F6112296B,VALVOLA A SFERA POST CONTATORE DRITTA FF,RB_VALVOLA_A_SFERA_POST_CONTATORE_DRITTA_FF,LAYOUT_REVIEW_REQUIRED,KEEP_PARENT,VALVOLA A SFERA POST CONTATORE DRITTA FF,RB_VALVOLA_A_SFERA_POST_CONTATORE_DRITTA_FF,keep_parent,[],0.99,"PT bbox=[382.68, 310.893, 417.187, 321.376] pagina=445; modello 'POSTCONT' bbox=[96.6, 320.433, 237.909, 329.268]; titolo 'Valvola a sfera post contatore dritta FF' bbox=[379.92, 275.432, 507.297, 284.268]; gap verticale=31.9, orizzontale=43.7",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99341930,GENERAL FITTINGS,GOMITO O-RING FEMMINA 1/2x22,816,PDF_P0816_7FD652E313,GOMITO FEMMINA,GENERAL_FITTINGS_GOMITO_FEMMINA,GENERIC_PARENT_FAMILY,KEEP_PARENT,GOMITO FEMMINA,GENERAL_FITTINGS_GOMITO_FEMMINA,keep_parent,[],0.99,"PT bbox=[99.36, 706.773, 133.521, 717.256] pagina=816; modello '12X22' bbox=[161.4, 707.915, 183.175, 716.269]; titolo 'Gomito femmina' bbox=[96.6, 626.312, 146.578, 635.148]; gap verticale=76.9, orizzontale=5.1",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99341947,GENERAL FITTINGS,GOMITO O-RING FEMMINA 3/4x28,816,PDF_P0816_7FD652E313,GOMITO FEMMINA,GENERAL_FITTINGS_GOMITO_FEMMINA,GENERIC_PARENT_FAMILY,KEEP_PARENT,GOMITO FEMMINA,GENERAL_FITTINGS_GOMITO_FEMMINA,keep_parent,[],0.99,"PT bbox=[99.36, 751.773, 133.521, 762.256] pagina=816; modello '34X28' bbox=[161.4, 752.915, 183.175, 761.269]; titolo 'Gomito femmina' bbox=[96.6, 626.312, 146.578, 635.148]; gap verticale=121.9, orizzontale=5.1",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99341954,GENERAL FITTINGS,"GOMITO O-RING FEMMINA 1""x28",816,PDF_P0816_7FD652E313,GOMITO FEMMINA,GENERAL_FITTINGS_GOMITO_FEMMINA,GENERIC_PARENT_FAMILY,KEEP_PARENT,GOMITO FEMMINA,GENERAL_FITTINGS_GOMITO_FEMMINA,keep_parent,[],0.99,"PT bbox=[99.36, 769.773, 133.521, 780.256] pagina=816; modello 'X28' bbox=[162.84, 770.915, 181.683, 779.269]; titolo 'Gomito femmina' bbox=[96.6, 626.312, 146.578, 635.148]; gap verticale=139.9, orizzontale=5.1",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99342401,GEBERIT,mm 816.179.00.1,1226,PDF_P1226_BEE6612F32,RICAMBI PER CASSETTA DI RISCIACQUO DA INCASSO 10.700 (1988-2007),GEBERIT_RICAMBI_PER_CASSETTA_DI_RISCIACQUO_DA_INCASSO_10_700_1988_2007,LAYOUT_REVIEW_REQUIRED,CORRECT,RICAMBI PER CASSETTA DI RISCIACQUO DA INCASSO 10.700 (1988-2007),GEBERIT_RICAMBI_PER_CASSETTA_DI_RISCIACQUO_DA_INCASSO_10_700_1988_2007,keep_primary,[],0.99,"PT bbox=[228.96, 274.772, 263.121, 285.256] pagina=1226; modello '816179001' bbox=[186.6, 275.817, 222.329, 284.581]; titolo 'RICAMBI PER CASSETTA DI RISCIACQUO DA INCASSO 10.700 (1988-2007)' bbox=[62.929, 10.261, 478.355, 28.615]; gap verticale=251.4, orizzontale=24.6","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99345211,TELCOM,ECO DIS,939,PDF_P0939_D6B1168A09,DEGRASSATORE ECO DIS,TELCOM_DEGRASSATORE_ECO_DIS,LAYOUT_REVIEW_REQUIRED,CORRECT,DEGRASSATORE ECO DIS,TELCOM_DEGRASSATORE_ECO_DIS,keep_primary,[],0.99,"PT bbox=[99.361, 445.774, 133.522, 456.258] pagina=939; modello 'ECODIS' bbox=[138.48, 446.915, 198.009, 455.269]; titolo 'Degrassatore ECO DIS' bbox=[25.68, 257.312, 91.804, 266.148]; gap verticale=184.9, orizzontale=57.7","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99345679,GEBERIT,240.067.00.1,1232,PDF_P1232_64DBA07589,RICAMBI PER COMPONENTI PER PLACCHE E PLACCA DI COPERTURA TWINLINE (DAL 1988),GEBERIT_RICAMBI_PER_COMPONENTI_PER_PLACCHE_E_PLACCA_DI_COPERTURA_TWINLINE_DAL_1988,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,RICAMBI PER COMPONENTI PER PLACCHE E PLACCA DI COPERTURA TWINLINE (DAL 1988),GEBERIT_RICAMBI_PER_COMPONENTI_PER_PLACCHE_E_PLACCA_DI_COPERTURA_TWINLINE_DAL_1988,no_change,[],0.55,"PT bbox=[508.68, 598.773, 542.841, 609.256] pagina=1232; modello '240067001' bbox=[466.32, 599.817, 502.048, 608.581]",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
